column
15 13 SHIVERS , Ed Sheeran (Asylum) 31 (4)
16 15 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 32 (7)
17 14 EASY ON ME , Adele (Columbia) 27 (1) (10 WEEKS AT #1)
18 11 WE DON’T TALK ABOUT BRUNO , Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast (Walt Disney) 16 (1) (5 WEEKS AT #1)
19 20 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 38 (1) (1 WEEK AT #1)
20 16 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 44 (8)"
"21 17 LEVITATING , Dua Lipa (Warner) 75 (2)
22 21 TIL YOU CAN’T , Cody Johnson (Warner Music Nashville) 27 (18)
23 18 SAVE YOUR TEARS , the Weeknd & Ariana Grande (XO/ Republic) 67 (1) (2 WEEKS AT #1)
24 19 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 23 (6)
25 28 BAM BAM , Camila Cabello featuring Ed Sheeran (Epic) 6 (23)
26 23 HRS AND HRS , Muni Long (Supergiant) 16 (16)
27 34 NEVER SAY NEVER , Cole Swindell | Lainey Wilson (Warner Nashville) 13 (27)
28 22 good 4 u , Olivia Rodrigo (Interscope/ Geffen) 48 (1) (1 WEEK AT #1)
29 24 I HATE U , SZA (Top Dawg/ RCA) 19 (7)
30 26 MAMIII , Becky G X Karol G (Kemosabe/ RCA/ Sony Latin) 9 (15)"
"31 27 DOIN’ THIS , Luke Combs (River House/ Columbia Nashville) 18 (27)
32 35 AA , Walker Hayes (Monument) 14 (32)
33 30 SWEETEST PIE , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300) 5 (15)
34 29 FINGERS CROSSED , Lauren Spencer-Smith (Supergiant) 15 (19)
35 25 PUSHIN P , Gunna & Future featuring Young Thug (YSL/ 300) 14 (7)
36 42 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 22 (6)
37 32 YOU RIGHT , Doja Cat & the Weeknd (Kemosabe/ RCA) 41 (11)
38 36 FANCY LIKE , Walker Hayes (Monument) 43 (3)
39 41 WHAT HAPPENED TO VIRGIL , Lil Durk featuring Gunna (Alamo/ Sony Music) 5 (22)
40 58 NAIL TECH , Jack Harlow (Generation Now/ Atlantic) 3 (18)"
THIS WEEK’S DROP
"43 31 LIGHT SWITCH , Charlie Puth (Atlantic) 12 (27)
44 40 BOYFRIEND , Dove Cameron (Disruptor/ Columbia) 9 (40)
46 37 DRUNK (AND I DON’T WANNA GO HOME) , Elle King & Miranda Lambert (RCA) 30 (37)
47 39 BUY DIRT , Jordan Davis featuring Luke Bryan (RCA Nashville) 36 (22)
52 38 WHEN YOU’RE GONE , Shawn Mendes (Island) 2 (38)
64 33 IN MY HEAD , Lil Tjay (Columbia/ Sony) 2 (33)"
"43 31 LIGHT SWITCH , Charlie Puth (Atlantic) 12 (27)
44 40 BOYFRIEND , Dove Cameron (Disruptor/ Columbia) 9 (40)
46 37 DRUNK (AND I DON’T WANNA GO HOME) , Elle King & Miranda Lambert (RCA) 30 (37)
47 39 BUY DIRT , Jordan Davis featuring Luke Bryan (RCA Nashville) 36 (22)
52 38 WHEN YOU’RE GONE , Shawn Mendes (Island) 2 (38)
64 33 IN MY HEAD , Lil Tjay (Columbia/ Sony) 2 (33)"
"41 44 BEERS ON ME , Dierks Bentley featuring BRELAND and HARDY (Capitol Nashville/ Atlantic/ Big Loud) 16 (40)
42 50 TO THE MOON! , JNR CHOI & Sam Tompkins (Self-released/ Black Butter/ Epic) 7 (42)
45 47 NUMB LITTLE BUG , Em Beihold (Moon Projects/ Republic) 11 (45)
49 49 THE MOTTO , Tiesto & Ava Max (Musical Freedom/ Atlantic) 11 (42)"
"1 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic)
13 RIGHT ON , Lil Baby (Quality Control/ Motown)
14 IN A MINUTE , Lil Baby (Quality Control/ Motown)
62 LONDON , BIA featuring J. Cole (Epic)
75 PSYCHOFREAK , Camila Cabello featuring WILLOW (Epic)
79 THUMP SHIT , 42 Dugg & EST Gee (Collective/ Warlike/ Interscope)
81 TREAT ME , Chloe (Parkwood/ Columbia)
95 re BLICK BLICK! , Coi Leray and Nicki Minaj (1801/ Republic) 3 (37)
97 NECK & WRIST , Pusha T featuring JAY-Z & Pharrell Williams (GOOD/ Def Jam)
99 re X ULTIMA VEZ , Daddy Yankee & Bad Bunny (El Cartel/ Universal/ Republic) 2 (73)
100 PRAISE THE LORD , BRELAND featuring Thomas Rhett (Bad Realm/ Atlantic/ Warner Nashville)"
"TW LW TITLE , ARTIST (LABEL) WEEKS PEAK (#1)
1 2 AS IT WAS , Harry Styles (Erskine/ Columbia) 3 (1) (2 WEEKS AT #1)
2 1 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic) 2 (1) (1 WEEK AT #1)
3 3 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 66 (1) (5 WEEKS AT #1)
4 4 BIG ENERGY , Latto (Streamcut/ RCA) 26 (3)
5 5 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 22 (5)
6 6 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 41 (1) (7 WEEKS AT #1)
7 D DON’T THINK JESUS , Morgan Wallen (Big Loud/ Republic) 1 (7)
8 8 WOMAN , Doja Cat (Kemosabe/ RCA) 38 (8)
9 7 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 24 (3)
10 9 GHOST , Justin Bieber (Def Jam) 30 (5)"
"11 10 THAT’S WHAT I WANT , Lil Nas X (Columbia) 31 (8)
12 12 BAD HABITS , Ed Sheeran (Asylum) 43 (2)
13 11 abcdefu , GAYLE (Atlantic) 22 (3)
14 15 SHIVERS , Ed Sheeran (Asylum) 32 (4)
15 16 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 33 (7)
16 17 EASY ON ME , Adele (Columbia) 28 (1) (10 WEEKS AT #1)
17 20 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 45 (8)
18 23 SAVE YOUR TEARS , the Weeknd & Ariana Grande (XO/ Republic) 68 (1) (2 WEEKS AT #1)
19 24 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 24 (6)
20 14 IN A MINUTE , Lil Baby (Quality Control/ Motown) 2 (14)"
"21 21 LEVITATING , Dua Lipa (Warner) 76 (2)
22 22 TIL YOU CAN’T , Cody Johnson (Warner Music Nashville) 28 (18)
23 19 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 39 (1) (1 WEEK AT #1)
24 30 MAMIII , Becky G X Karol G (Kemosabe/ RCA/ Sony Latin) 10 (15)
25 25 BAM BAM , Camila Cabello featuring Ed Sheeran (Epic) 7 (23)
26 26 HRS AND HRS , Muni Long (Supergiant) 17 (16)
27 18 WE DON’T TALK ABOUT BRUNO , Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast (Walt Disney) 17 (1) (5 WEEKS AT #1)
28 13 RIGHT ON , Lil Baby (Quality Control/ Motown) 2 (13)
29 27 NEVER SAY NEVER , Cole Swindell | Lainey Wilson (Warner Nashville) 14 (27)
30 31 DOIN’ THIS , Luke Combs (River House/ Columbia Nashville) 19 (27)"
"31 36 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 23 (6)
32 32 AA , Walker Hayes (Monument) 15 (32)
33 28 good 4 u , Olivia Rodrigo (Interscope/ Geffen) 49 (1) (1 WEEK AT #1)
34 33 SWEETEST PIE , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300) 6 (15)
35 34 FINGERS CROSSED , Lauren Spencer-Smith (Supergiant) 16 (19)
36 29 I HATE U , SZA (Top Dawg/ RCA) 20 (7)
37 44 BOYFRIEND , Dove Cameron (Disruptor/ Columbia) 10 (37)
38 42 TO THE MOON! , JNR CHOI & Sam Tompkins (Self-released/ Black Butter/ Epic) 8 (38)
39 37 YOU RIGHT , Doja Cat & the Weeknd (Kemosabe/ RCA) 42 (11)
40 45 NUMB LITTLE BUG , Em Beihold (Moon Projects/ Republic) 12 (40)"
"41 38 FANCY LIKE , Walker Hayes (Monument) 44 (3)
43 39 WHAT HAPPENED TO VIRGIL , Lil Durk featuring Gunna (Alamo/ Sony Music) 6 (22)
44 35 PUSHIN P , Gunna & Future featuring Young Thug (YSL/ 300) 15 (7)
56 40 NAIL TECH , Jack Harlow (Generation Now/ Atlantic) 9 (18)"
"42 48 SAND IN MY BOOTS , Morgan Wallen (Big Loud) 40 (30)
46 49 THE MOTTO , Tiesto & Ava Max (Musical Freedom/ Atlantic) 12 (42)
47 50 SHE’S ALL I WANNA BE , Tate McRae (RCA) 11 (44)
48 52 WHEN YOU’RE GONE , Shawn Mendes (Island) 3 (38)
50 D ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 1 (50)"
"7 DON’T THINK JESUS , Morgan Wallen (Big Loud/ Republic)
50 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic)
51 SHAKE IT , Kay Flock, Cardi B, Dougie B & Bory300 (Capitol)
55 FLOWERS , Lauren Spencer-Smith (Supergiant)
83 GINé , 6ix9ine (Create)
86 LEAVE YOU ALONE , Kane Brown (RCA Nashville)
94 re HATE OUR LOVE , Queen Naija & Big Sean (Capitol) 2 (88)
97 re MONEY SO BIG , Yeat (TwizzyRich/ Field Trip/ Geffen) 4 (95)
99 FALL IN LOVE , Bailey Zimmerman (Hurricane Bailey Entertainment)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 1 AS IT WAS , Harry Styles (Erskine/ Columbia) 4 (1) (3 WEEKS AT #1)
2 2 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic) 3 (1) (1 WEEK AT #1)
3 3 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 67 (1) (5 WEEKS AT #1)
4 4 BIG ENERGY , Latto (Streamcut/ RCA) 27 (3)
5 5 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 23 (5)
6 6 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 42 (1) (7 WEEKS AT #1)
7 8 WOMAN , Doja Cat (Kemosabe/ RCA) 39 (7)
8 10 GHOST , Justin Bieber (Def Jam) 31 (5)
9 9 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 25 (3)
10 11 THAT’S WHAT I WANT , Lil Nas X (Columbia) 32 (8)"
"11 12 BAD HABITS , Ed Sheeran (Asylum) 44 (2)
12 14 SHIVERS , Ed Sheeran (Asylum) 33 (4)
13 13 abcdefu , GAYLE (Atlantic) 23 (3)
14 15 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 34 (7)
15 D THOUSAND MILES , the Kid LAROI (Grade A/ Columbia) 1 (15)
16 18 SAVE YOUR TEARS , the Weeknd & Ariana Grande (XO/ Republic) 69 (1) (2 WEEKS AT #1)
17 19 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 25 (6)
18 21 LEVITATING , Dua Lipa (Warner) 77 (2)
19 17 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 46 (8)
20 24 MAMIII , Becky G X Karol G (Kemosabe/ RCA/ Sony Latin) 11 (15)"
"21 25 BAM BAM , Camila Cabello featuring Ed Sheeran (Epic) 8 (21)
22 23 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 40 (1) (1 WEEK AT #1)
23 22 TIL YOU CAN’T , Cody Johnson (Warner Music Nashville) 29 (18)
24 16 EASY ON ME , Adele (Columbia) 29 (1) (10 WEEKS AT #1)
25 20 IN A MINUTE , Lil Baby (Quality Control/ Motown) 3 (14)
26 30 DOIN’ THIS , Luke Combs (River House/ Columbia Nashville) 20 (26)
27 31 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 24 (6)
28 32 AA , Walker Hayes (Monument) 16 (28)
29 D PLAN B , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300) 1 (29)
30 26 HRS AND HRS , Muni Long (Supergiant) 18 (16)"
"31 37 BOYFRIEND , Dove Cameron (Disruptor/ Columbia) 11 (31)
32 34 SWEETEST PIE , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300) 7 (15)
33 59 TROUBLE WITH A HEARTBREAK , Jason Aldean (Broken Bow) 6 (33)
34 28 RIGHT ON , Lil Baby (Quality Control/ Motown) 3 (13)
35 33 good 4 u , Olivia Rodrigo (Interscope/ Geffen) 50 (1) (1 WEEK AT #1)
36 D PROVENZA , Karol G (Universal Music Latin) 1 (36)
37 40 NUMB LITTLE BUG , Em Beihold (Moon Projects/ Republic) 13 (37)
38 38 TO THE MOON! , JNR CHOI & Sam Tompkins (Self-released/ Black Butter/ Epic) 9 (38)
39 36 I HATE U , SZA (Top Dawg/ RCA) 21 (7)
40 27 WE DON’T TALK ABOUT BRUNO , Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast (Walt Disney) 18 (1) (5 WEEKS AT #1)"
"41 29 NEVER SAY NEVER , Cole Swindell | Lainey Wilson (Warner Nashville) 15 (27)
42 7 DON’T THINK JESUS , Morgan Wallen (Big Loud/ Republic) 2 (7)
43 39 YOU RIGHT , Doja Cat & the Weeknd (Kemosabe/ RCA) 43 (11)
44 35 FINGERS CROSSED , Lauren Spencer-Smith (Supergiant) 17 (19)"
"47 47 SHE’S ALL I WANNA BE , Tate McRae (RCA) 12 (44)"
"15 THOUSAND MILES , the Kid LAROI (Grade A/ Columbia)
29 PLAN B , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300)
36 PROVENZA , Karol G (Universal Music Latin)
51 2STEP , Ed Sheeran featuring Lil Baby (Asylum/ Atlantic)
55 SOMETHING IN THE ORANGE , Zach Bryan (Warner)
57 HOLD THAT HEAT , Southside, Travis Scott & Future (Epic)
59 SCRAPE IT OFF , Pusha T featuring Lil Uzi Vert & Don Toliver (GOOD/ Def Jam)
61 TOMORROW ME , Luke Combs (River House/ Columbia Nashville)
76 re NECK & WRIST , Pusha T featuring JAY-Z & Pharrell Williams (GOOD/ Def Jam) 2 (76)
78 ROCK N ROLL , Pusha T featuring Kanye West & Kid Cudi (GOOD/ Def Jam)
81 DREAMIN OF THE PAST , Pusha T featuring Kanye West (GOOD/ Def Jam)
92 re OUT OF TIME , the Weeknd (XO/ Republic) 3 (32)
100 BRAMBLETON , Pusha T (GOOD/ Def Jam)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 D WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 1 (1) (1 WEEK AT #1)
2 1 AS IT WAS , Harry Styles (Erskine/ Columbia) 5 (1) (3 WEEKS AT #1)
3 2 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic) 4 (1) (1 WEEK AT #1)
4 D PUFFIN ON ZOOTIEZ , Future (Freebandz/ Epic) 1 (4)
5 3 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 68 (1) (5 WEEKS AT #1)
6 4 BIG ENERGY , Latto (Streamcut/ RCA) 28 (3)
7 5 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 24 (5)
8 D 712PM , Future (Freebandz/ Epic) 1 (8)
9 6 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 43 (1) (7 WEEKS AT #1 )
10 D I’M DAT N***A , Future (Freebandz/ Epic) 1 (10)"
"11 D I’M ON ONE , Future featuring Drake (Freebandz/ Epic) 1 (11)
12 D LOVE YOU BETTER , Future (Freebandz/ Epic) 1 (12)
13 7 WOMAN , Doja Cat (Kemosabe/ RCA) 40 (7)
14 8 GHOST , Justin Bieber (Def Jam) 32 (5)
15 D KEEP IT BURNIN , Future featuring Kanye West (Freebandz/ Epic) 1 (15)
16 9 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 26 (3)
17 10 THAT’S WHAT I WANT , Lil Nas X (Columbia) 33 (8)
18 11 BAD HABITS , Ed Sheeran (Asylum) 45 (2)
19 60 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 3 (19)
20 D MASSAGING ME , Future (Freebandz/ Epic) 1 (20)"
"21 12 SHIVERS , Ed Sheeran (Asylum) 34 (4)
22 14 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 35 (7)
23 13 abcdefu , GAYLE (Atlantic) 24 (3)
24 D FOR A NUT , Future featuring Gunna & Young Thug (Freebandz/ Epic) 1 (24)
25 36 PROVENZA , Karol G (Universal Music Latin) 2 (25)
26 D CHICKENS , Future featuring EST Gee (Freebandz/ Epic) 1 (26)
27 20 MAMIII , Becky G X Karol G (Kemosabe/ RCA/ Sony Latin) 12 (15)
28 21 BAM BAM , Camila Cabello featuring Ed Sheeran (Epic) 9 (21)
29 D GOLD STICKS , Future (Freebandz/ Epic) 1 (29)
30 27 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 25 (6)"
"31 22 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 41 (1) (1 WEEK AT #1)
32 23 TIL YOU CAN’T , Cody Johnson (Warner Music Nashville) 30 (18)
33 19 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 47 (8)
34 31 BOYFRIEND , Dove Cameron (Disruptor/ Columbia) 12 (31)
35 28 AA , Walker Hayes (Monument) 17 (28)
36 24 EASY ON ME , Adele (Columbia) 30 (1) (10 WEEKS AT #1)
37 17 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 26 (6)
38 25 IN A MINUTE , Lil Baby (Quality Control/ Motown) 4 (14)
39 D VOODOO , Future featuring Kodak Black (Freebandz/ Epic) 1 (39)
40 37 NUMB LITTLE BUG , Em Beihold (Moon Projects/ Republic) 14 (37)"
"41 32 SWEETEST PIE , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300) 8 (15)
42 38 TO THE MOON! , JNR CHOI & Sam Tompkins (Self-released/ Black Butter/ Epic) 10 (38)
43 15 THOUSAND MILES , the Kid LAROI (Grade A/ Columbia) 2 (15)
47 30 HRS AND HRS , Muni Long (Supergiant) 19 (16)
48 26 DOIN’ THIS , Luke Combs (River House/ Columbia Nashville) 21 (26)
49 35 good 4 u , Olivia Rodrigo (Interscope/ Geffen) 51 (1) (1 WEEK AT #1)
50 33 TROUBLE WITH A HEARTBREAK , Jason Aldean (Broken Bow) 7 (33)
51 40 WE DON’T TALK ABOUT BRUNO , Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast (Walt Disney) 19 (1) (5 WEEKS AT #1)
52 34 RIGHT ON , Lil Baby (Quality Control/ Motown) 4 (13)
79 29 PLAN B , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300) 2 (29)
— 16 SAVE YOUR TEARS , the Weeknd & Ariana Grande (XO/ Republic) 69 (1) (2 WEEKS AT #1)
— 18 LEVITATING , Dua Lipa (Warner) 77 (2)
— 39 I HATE U , SZA (Top Dawg/ RCA) 21 (7)"
"44 D HONEST , Justin Bieber & Don Toliver (Def Jam) 1 (44)
45 D WE JUS WANNA GET HIGH , Future (Freebandz/ Epic) 1 (45)
46 D HOLY GHOST , Future (Freebandz/ Epic) 1 (46)"
"1 WAIT FOR U , Future featuring Drake & Tims (Freebandz/ Epic)
4 PUFFIN ON ZOOTIEZ , Future (Freebandz/ Epic)
8 712PM , Future (Freebandz/ Epic)
10 I’M DAT N***A , Future (Freebandz/ Epic)
11 I’M ON ONE , Future featuring Drake (Freebandz/ Epic)
12 LOVE YOU BETTER , Future (Freebandz/ Epic)
15 KEEP IT BURNIN , Future featuring Kanye West (Freebandz/ Epic)
20 MASSAGING ME , Future (Freebandz/ Epic)
24 FOR A NUT , Future featuring Gunna & Young Thug (Freebandz/ Epic)
26 CHICKENS , Future featuring EST Gee (Freebandz/ Epic)
29 GOLD STICKS , Future (Freebandz/ Epic)
39 VOODOO , Future featuring Kodak Black (Freebandz/ Epic)
44 HONEST , Justin Bieber & Don Toliver (Def Jam)
45 WE JUS WANNA GET HIGH , Future (Freebandz/ Epic)
46 HOLY GHOST , Future (Freebandz/ Epic)
54 FROZEN , Lil Baby (Quality Control/ Motown)
58 BACK TO BASICS , Future (Freebandz/ Epic)
60 THE WAY THINGS GOING , Future (Freebandz/ Epic)
80 THAT THAT , PSY featuring SUGA (P Nation)
82 IN THE STARS , Benson Boone (Night Street/ Warner)
91 re FALL IN LOVE , Bailey Zimmerman (Hurricane Bailey Entertainment) 2 (91)
94 LOVE ME MORE , Sam Smith (Capitol)"
"TW LW TITLE ARTIST (LABEL) WEEKS PEAK (#1)
1 3 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic) 5 (1) (2 WEEKS AT #1)
2 2 AS IT WAS , Harry Styles (Erskine/ Columbia) 6 (1) (3 WEEKS AT #1)
3 1 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 2 (1) (1 WEEK AT #1)
4 D MOSCOW MULE , Bad Bunny (Rimas) 1 (4)
5 D TITI ME PREGUNTO , Bad Bunny (Rimas) 1 (5)
6 D DESPUES DE LA PLAYA , Bad Bunny (Rimas) 1 (6)
7 5 HEAT WAVES , Glass Animals (Wolf Tone/ Polydor/ Republic) 69 (1) (5 WEEKS AT #1)
8 6 BIG ENERGY , Latto (Streamcut/ RCA) 29 (3)
9 19 ABOUT DAMN TIME , Lizzo (Nice Life/ Atlantic) 4 (9)
10 D ME PORTO BONITO , Bad Bunny & Chencho Corleone (Rimas) 1 (10)"
"11 7 ENEMY , Imagine Dragons X JID (Kidinakorner/ Warner Chappell/ Interscope) 25 (5)
12 D THOUGHT YOU SHOULD KNOW , Morgan Wallen (Big Loud/ Republic) 1 (12)
13 9 STAY , the Kid LAROI & Justin Bieber (Grade A/ Columbia) 44 (1) (7 WEEKS AT #1)
14 D PARTY , Bad Bunny & Rauw Alejandro (Rimas) 1 (14)
15 D THE HEART PART 5 , Kendrick Lamar (pgLang/ Top Dawg/ Aftermath/ Interscope) 1 (15)
16 D UN RATITO , Bad Bunny (Rimas) 1 (16)
17 14 GHOST , Justin Bieber (Def Jam) 33 (5)
18 D TAROT , Bad Bunny & Jhay Cortez (Rimas) 1 (18)
19 4 PUFFIN ON ZOOTIEZ , Future (Freebandz/ Epic) 2 (4)
20 13 WOMAN , Doja Cat (Kemosabe/ RCA) 41 (7)"
"21 D DUA LIPA , Jack Harlow (Generation Now/ Atlantic) 1 (21)
22 D YO NO SOY CELOSO , Bad Bunny (Rimas) 1 (22)
23 D CHURCHILL DOWNS , Jack Harlow featuring Drake (Generation Now/ Atlantic) 1 (23)
24 18 BAD HABITS , Ed Sheeran (Asylum) 46 (2)
25 16 SUPER GREMLIN , Kodak Black (Dollaz N Dealz/ Sniper Gang/ Atlantic) 27 (3)
26 D OJITOS LINDOS , Bad Bunny & Bomba Estereo (Rimas) 1 (26)
27 25 PROVENZA , Karol G (Universal Music Latin) 3 (25)
28 17 THAT’S WHAT I WANT , Lil Nas X (Columbia) 34 (8)
29 21 SHIVERS , Ed Sheeran (Asylum) 35 (4)
30 22 COLD HEART (PNAU REMIX) , Elton John & Dua Lipa (EMI/ Mercury) 36 (7)"
"31 D NEVERITA , Bad Bunny (Rimas) 1 (31)
32 D LA CORRIENTE , Bad Bunny & Tony Dize (Rimas) 1 (32)
33 30 WASTED ON YOU , Morgan Wallen (Big Loud/ Republic) 26 (6)
34 D EFECTO , Bad Bunny (Rimas) 1 (34)
35 34 BOYFRIEND , Dove Cameron (Disruptor/ Columbia) 13 (31)
36 28 BAM BAM , Camila Cabello featuring Ed Sheeran (Epic) 10 (21)
37 32 TIL YOU CAN’T , Cody Johnson (Warner Music Nashville) 31 (18)
38 27 MAMIII , Becky G X Karol G (Kemosabe/ RCA/ Sony Latin) 13 (15)
39 41 SWEETEST PIE , Megan Thee Stallion & Dua Lipa (1501 Certified/ 300) 9 (15)
40 35 AA , Walker Hayes (Monument) 18 (28)"
"41 23 abcdefu , GAYLE (Atlantic) 25 (3)
42 31 INDUSTRY BABY , Lil Nas X & Jack Harlow (Columbia) 42 (1) (1 WEEK AT #1)
43 40 NUMB LITTLE BUG , Em Beihold (Moon Projects/ Republic) 15 (37)
46 36 EASY ON ME , Adele (Columbia) 31 (1) (10 WEEKS AT #1)
47 33 NEED TO KNOW , Doja Cat (Kemosabe/ RCA) 48 (8)
53 38 IN A MINUTE , Lil Baby (Quality Control/ Motown) 5 (14)
61 12 LOVE YOU BETTER , Future (Freebandz/ Epic) 2 (12)
63 11 I’M ON ONE , Future featuring Drake (Freebandz/ Epic) 2 (11)
64 8 712PM , Future (Freebandz/ Epic) 2 (8)
79 10 I’M DAT N***A , Future (Freebandz/ Epic) 2 (10)
87 20 MASSAGING ME , Future (Freebandz/ Epic) 2 (20)
— 15 KEEP IT BURNIN , Future featuring Kanye West (Freebandz/ Epic) 1 (15)
— 24 FOR A NUT , Future featuring Gunna & Young Thug (Freebandz/ Epic) 1 (24)
— 26 CHICKENS , Future featuring EST Gee (Freebandz/ Epic) 1 (26)
— 29 GOLD STICKS , Future (Freebandz/ Epic) 1 (29)
— 37 ONE RIGHT NOW , Post Malone & the Weeknd (Republic) 26 (6)
— 39 VOODOO , Future featuring Kodak Black (Freebandz/ Epic) 1 (39)"
"44 D AGUACERO , Bad Bunny (Rimas) 1 (44)
45 D DOS MIL 16 , Bad Bunny (Rimas) 1 (45)
48 50 TROUBLE WITH A HEARTBREAK , Jason Aldean (Broken Bow) 8 (33)
49 D OTRO ATARDECER , Bad Bunny & the Marias (Rimas) 1 (49)
50 D THIS LOVE (TAYLOR’S VERSION) , Taylor Swift (Republic) 1 (50)"
"1 WAIT FOR U , Future featuring Drake & Tims (Freebandz/ Epic)
4 PUFFIN ON ZOOTIEZ , Future (Freebandz/ Epic)
8 712PM , Future (Freebandz/ Epic)
10 I’M DAT N***A , Future (Freebandz/ Epic)
11 I’M ON ONE , Future featuring Drake (Freebandz/ Epic)
12 LOVE YOU BETTER , Future (Freebandz/ Epic)
15 KEEP IT BURNIN , Future featuring Kanye West (Freebandz/ Epic)
20 MASSAGING ME , Future (Freebandz/ Epic)
24 FOR A NUT , Future featuring Gunna & Young Thug (Freebandz/ Epic)
26 CHICKENS , Future featuring EST Gee (Freebandz/ Epic)
29 GOLD STICKS , Future (Freebandz/ Epic)
39 VOODOO , Future featuring Kodak Black (Freebandz/ Epic)
44 HONEST , Justin Bieber & Don Toliver (Def Jam)
45 WE JUS WANNA GET HIGH , Future (Freebandz/ Epic)
46 HOLY GHOST , Future (Freebandz/ Epic)
54 FROZEN , Lil Baby (Quality Control/ Motown)
58 BACK TO BASICS , Future (Freebandz/ Epic)
60 THE WAY THINGS GOING , Future (Freebandz/ Epic)
80 THAT THAT , PSY featuring SUGA (P Nation)
82 IN THE STARS , Benson Boone (Night Street/ Warner)
91 re FALL IN LOVE , Bailey Zimmerman (Hurricane Bailey Entertainment) 2 (91)
94 LOVE ME MORE , Sam Smith (Capitol)"
"TW LW TITLE , ARTIST (LABEL) WEEKS PEAK (#1)
1 1 FIRST CLASS , Jack Harlow (Generation Now/ Atlantic) 6 (1) (3 WEEKS AT #1)
2 2 AS IT WAS , Harry Styles (Erskine/ Columbia) 7 (1) (3 WEEKS AT #1)
3 D N95 , Kendrick Lamar (pgLang/ TDE/ Aftermath/ Interscope) 1 (3)
4 3 WAIT FOR U , Future featuring Drake & Tems (Freebandz/ Epic) 3 (1) (1 WEEK AT #1)
